filename,label
00375_test.png,cat
00376_test.png,horse
00377_test.png,truck
00378_test.png,horse
00379_test.png,automobile
00380_test.png,automobile
00381_test.png,frog
00382_test.png,horse
00383_test.png,automobile
00384_test.png,automobile
00385_test.png,frog
00386_test.png,airplane
00387_test.png,ship
00388_test.png,dog
00389_test.png,truck
00390_test.png,dog
00391_test.png,truck
00392_test.png,automobile
00393_test.png,dog
00394_test.png,horse
00395_test.png,truck
00396_test.png,horse
00397_test.png,cat
00398_test.png,truck
00399_test.png,automobile
00400_test.png,horse
00401_test.png,ship
00402_test.png,truck
00403_test.png,horse
00404_test.png,horse
00405_test.png,horse
00406_test.png,frog
00407_test.png,deer
00408_test.png,automobile
00409_test.png,frog
00410_test.png,airplane
00411_test.png,truck
00412_test.png,dog
00413_test.png,ship
00414_test.png,truck
00415_test.png,horse
00416_test.png,frog
00417_test.png,ship
00418_test.png,airplane
00419_test.png,horse
00420_test.png,cat
00421_test.png,ship
00422_test.png,ship
00423_test.png,bird
00424_test.png,frog
00425_test.png,truck
00426_test.png,horse
00427_test.png,horse
00428_test.png,automobile
00429_test.png,airplane
00430_test.png,ship
00431_test.png,ship
00432_test.png,ship
00433_test.png,ship
00434_test.png,truck
00435_test.png,horse
00436_test.png,airplane
00437_test.png,airplane
00438_test.png,dog
00439_test.png,frog
00440_test.png,dog
00441_test.png,horse
00442_test.png,cat
00443_test.png,frog
00444_test.png,truck
00445_test.png,airplane
00446_test.png,airplane
00447_test.png,airplane
00448_test.png,horse
00449_test.png,frog
00450_test.png,frog
00451_test.png,horse
00452_test.png,automobile
00453_test.png,frog
00454_test.png,automobile
00455_test.png,horse
00456_test.png,truck
00457_test.png,dog
00458_test.png,airplane
00459_test.png,automobile
00460_test.png,ship
00461_test.png,cat
00462_test.png,truck
00463_test.png,ship
00464_test.png,automobile
00465_test.png,airplane
00466_test.png,cat
00467_test.png,airplane
00468_test.png,automobile
00469_test.png,ship
00470_test.png,airplane
00471_test.png,automobile
00472_test.png,horse
00473_test.png,ship
00474_test.png,deer
00475_test.png,frog
00476_test.png,dog
00477_test.png,frog
00478_test.png,automobile
00479_test.png,frog
00480_test.png,truck
00481_test.png,automobile
00482_test.png,automobile
00483_test.png,horse
00484_test.png,cat
00485_test.png,horse
00486_test.png,dog
00487_test.png,horse
00488_test.png,automobile
00489_test.png,automobile
00490_test.png,airplane
00491_test.png,truck
00492_test.png,automobile
00493_test.png,truck
00494_test.png,cat
00495_test.png,horse
00496_test.png,automobile
00497_test.png,truck
00498_test.png,automobile
00499_test.png,horse
00500_test.png,airplane
00501_test.png,airplane
00502_test.png,automobile
00503_test.png,airplane
00504_test.png,cat
00505_test.png,automobile
00506_test.png,ship
00507_test.png,horse
00508_test.png,truck
00509_test.png,horse
00510_test.png,cat
00511_test.png,truck
00512_test.png,horse
00513_test.png,truck
00514_test.png,airplane
00515_test.png,horse
00516_test.png,truck
00517_test.png,ship
00518_test.png,automobile
00519_test.png,airplane
00520_test.png,automobile
00521_test.png,ship
00522_test.png,airplane
00523_test.png,automobile
00524_test.png,frog
00525_test.png,deer
00526_test.png,automobile
00527_test.png,airplane
00528_test.png,automobile
00529_test.png,horse
00530_test.png,dog
00531_test.png,airplane
00532_test.png,horse
00533_test.png,automobile
00534_test.png,truck
00535_test.png,automobile
00536_test.png,horse
00537_test.png,frog
00538_test.png,horse
00539_test.png,dog
00540_test.png,automobile
00541_test.png,airplane
00542_test.png,airplane
00543_test.png,automobile
00544_test.png,dog
00545_test.png,automobile
00546_test.png,ship
00547_test.png,truck
00548_test.png,horse
00549_test.png,frog
00550_test.png,horse
00551_test.png,truck
00552_test.png,ship
00553_test.png,automobile
00554_test.png,truck
00555_test.png,cat
00556_test.png,ship
00557_test.png,airplane
00558_test.png,bird
00559_test.png,frog
00560_test.png,bird
00561_test.png,bird
00562_test.png,ship
00563_test.png,ship
00564_test.png,truck
00565_test.png,horse
00566_test.png,airplane
00567_test.png,horse
00568_test.png,frog
00569_test.png,automobile
00570_test.png,ship
00571_test.png,automobile
00572_test.png,airplane
00573_test.png,dog
00574_test.png,automobile
00575_test.png,airplane
00576_test.png,automobile
00577_test.png,airplane
00578_test.png,truck
00579_test.png,automobile
00580_test.png,horse
00581_test.png,truck
00582_test.png,automobile
00583_test.png,horse
00584_test.png,frog
00585_test.png,horse
00586_test.png,truck
00587_test.png,automobile
00588_test.png,horse
00589_test.png,ship
00590_test.png,automobile
00591_test.png,automobile
00592_test.png,dog
00593_test.png,automobile
00594_test.png,horse
00595_test.png,cat
00596_test.png,frog
00597_test.png,dog
00598_test.png,truck
00599_test.png,horse
00600_test.png,horse
00601_test.png,automobile
00602_test.png,horse
00603_test.png,ship
00604_test.png,airplane
00605_test.png,cat
00606_test.png,horse
00607_test.png,airplane
00608_test.png,ship
00609_test.png,dog
00610_test.png,truck
00611_test.png,horse
00612_test.png,truck
00613_test.png,horse
00614_test.png,automobile
00615_test.png,bird
00616_test.png,frog
00617_test.png,truck
00618_test.png,ship
00619_test.png,dog
00620_test.png,airplane
00621_test.png,dog
00622_test.png,automobile
00623_test.png,ship
00624_test.png,dog
00625_test.png,horse
00626_test.png,truck
00627_test.png,dog
00628_test.png,truck
00629_test.png,ship
00630_test.png,truck
00631_test.png,horse
00632_test.png,frog
00633_test.png,airplane
00634_test.png,dog
00635_test.png,horse
00636_test.png,ship
00637_test.png,airplane
00638_test.png,cat
00639_test.png,ship
00640_test.png,airplane
00641_test.png,truck
00642_test.png,ship
00643_test.png,airplane
00644_test.png,horse
00645_test.png,frog
00646_test.png,cat
00647_test.png,frog
00648_test.png,airplane
00649_test.png,truck
00650_test.png,airplane
00651_test.png,cat
00652_test.png,airplane
00653_test.png,truck
00654_test.png,airplane
00655_test.png,ship
00656_test.png,airplane
00657_test.png,horse
00658_test.png,automobile
00659_test.png,truck
00660_test.png,airplane
00661_test.png,truck
00662_test.png,bird
00663_test.png,horse
00664_test.png,horse
00665_test.png,horse
00666_test.png,dog
00667_test.png,truck
00668_test.png,ship
00669_test.png,frog
00670_test.png,truck
00671_test.png,airplane
00672_test.png,airplane
00673_test.png,airplane
00674_test.png,automobile
00675_test.png,airplane
00676_test.png,horse
00677_test.png,ship
00678_test.png,ship
00679_test.png,horse
00680_test.png,horse
00681_test.png,airplane
00682_test.png,truck
00683_test.png,bird
00684_test.png,ship
00685_test.png,ship
00686_test.png,airplane
00687_test.png,horse
00688_test.png,ship
00689_test.png,airplane
00690_test.png,automobile
00691_test.png,ship
00692_test.png,dog
00693_test.png,automobile
00694_test.png,dog
00695_test.png,horse
00696_test.png,truck
00697_test.png,airplane
00698_test.png,frog
00699_test.png,automobile
00700_test.png,horse
00701_test.png,horse
00702_test.png,horse
00703_test.png,airplane
00704_test.png,automobile
00705_test.png,cat
00706_test.png,airplane
00707_test.png,airplane
00708_test.png,horse
00709_test.png,airplane
00710_test.png,dog
00711_test.png,automobile
00712_test.png,truck
00713_test.png,airplane
00714_test.png,horse
00715_test.png,cat
00716_test.png,airplane
00717_test.png,airplane
00718_test.png,automobile
00719_test.png,horse
00720_test.png,horse
00721_test.png,automobile
00722_test.png,truck
00723_test.png,dog
00724_test.png,horse
00725_test.png,horse
00726_test.png,horse
00727_test.png,airplane
00728_test.png,truck
00729_test.png,airplane
00730_test.png,dog
00731_test.png,automobile
00732_test.png,frog
00733_test.png,frog
00734_test.png,horse
00735_test.png,horse
00736_test.png,dog
00737_test.png,frog
00738_test.png,dog
00739_test.png,horse
00740_test.png,deer
00741_test.png,ship
00742_test.png,airplane
00743_test.png,horse
00744_test.png,truck
00745_test.png,horse
00746_test.png,ship
00747_test.png,automobile
00748_test.png,horse
00749_test.png,horse
00750_test.png,horse
00751_test.png,horse
00752_test.png,dog
00753_test.png,horse
00754_test.png,horse
00755_test.png,ship
00756_test.png,horse
00757_test.png,airplane
00758_test.png,ship
00759_test.png,airplane
00760_test.png,horse
00761_test.png,ship
00762_test.png,truck
00763_test.png,horse
00764_test.png,cat
00765_test.png,automobile
00766_test.png,airplane
00767_test.png,airplane
00768_test.png,frog
00769_test.png,frog
00770_test.png,truck
00771_test.png,horse
00772_test.png,frog
00773_test.png,ship
00774_test.png,truck
00775_test.png,dog
00776_test.png,truck
00777_test.png,dog
00778_test.png,airplane
00779_test.png,frog
00780_test.png,ship
00781_test.png,ship
00782_test.png,airplane
00783_test.png,cat
00784_test.png,ship
00785_test.png,truck
00786_test.png,horse
00787_test.png,ship
00788_test.png,airplane
00789_test.png,ship
00790_test.png,automobile
00791_test.png,airplane
00792_test.png,ship
00793_test.png,frog
00794_test.png,airplane
00795_test.png,horse
00796_test.png,truck
00797_test.png,cat
00798_test.png,ship
00799_test.png,horse
00800_test.png,airplane
00801_test.png,horse
00802_test.png,ship
00803_test.png,airplane
00804_test.png,automobile
00805_test.png,airplane
00806_test.png,frog
00807_test.png,deer
00808_test.png,automobile
00809_test.png,airplane
00810_test.png,airplane
00811_test.png,frog
00812_test.png,airplane
00813_test.png,horse
00814_test.png,cat
00815_test.png,airplane
00816_test.png,automobile
00817_test.png,ship
00818_test.png,automobile
00819_test.png,truck
00820_test.png,frog
00821_test.png,airplane
00822_test.png,automobile
00823_test.png,ship
00824_test.png,horse
00825_test.png,airplane
00826_test.png,automobile
00827_test.png,automobile
00828_test.png,airplane
00829_test.png,airplane
00830_test.png,ship
00831_test.png,ship
00832_test.png,airplane
00833_test.png,horse
00834_test.png,automobile
00835_test.png,truck
00836_test.png,ship
00837_test.png,horse
00838_test.png,horse
00839_test.png,automobile
00840_test.png,airplane
00841_test.png,truck
00842_test.png,cat
00843_test.png,truck
00844_test.png,automobile
00845_test.png,airplane
00846_test.png,horse
00847_test.png,ship
00848_test.png,bird
00849_test.png,horse
00850_test.png,cat
00851_test.png,ship
00852_test.png,frog
00853_test.png,truck
00854_test.png,airplane
00855_test.png,horse
00856_test.png,airplane
00857_test.png,horse
00858_test.png,airplane
00859_test.png,horse
00860_test.png,truck
00861_test.png,airplane
00862_test.png,cat
00863_test.png,cat
00864_test.png,airplane
00865_test.png,ship
00866_test.png,horse
00867_test.png,horse
00868_test.png,ship
00869_test.png,ship
00870_test.png,airplane
00871_test.png,ship
00872_test.png,dog
00873_test.png,ship
00874_test.png,automobile
00875_test.png,automobile
00876_test.png,frog
00877_test.png,ship
00878_test.png,truck
00879_test.png,automobile
00880_test.png,bird
00881_test.png,horse
00882_test.png,airplane
00883_test.png,automobile
00884_test.png,truck
00885_test.png,horse
00886_test.png,dog
00887_test.png,horse
00888_test.png,truck
00889_test.png,frog
00890_test.png,cat
00891_test.png,horse
00892_test.png,ship
00893_test.png,horse
00894_test.png,airplane
00895_test.png,horse
00896_test.png,horse
00897_test.png,truck
00898_test.png,truck
00899_test.png,dog
00900_test.png,automobile
00901_test.png,horse
00902_test.png,deer
00903_test.png,airplane
00904_test.png,airplane
00905_test.png,airplane
00906_test.png,ship
00907_test.png,horse
00908_test.png,ship
00909_test.png,horse
00910_test.png,airplane
00911_test.png,bird
00912_test.png,airplane
00913_test.png,frog
00914_test.png,cat
00915_test.png,automobile
00916_test.png,frog
00917_test.png,horse
00918_test.png,airplane
00919_test.png,horse
00920_test.png,automobile
00921_test.png,cat
00922_test.png,horse
00923_test.png,automobile
00924_test.png,airplane
00925_test.png,horse
00926_test.png,truck
00927_test.png,dog
00928_test.png,horse
00929_test.png,automobile
00930_test.png,frog
00931_test.png,deer
00932_test.png,ship
00933_test.png,dog
00934_test.png,airplane
00935_test.png,truck
00936_test.png,dog
00937_test.png,dog
00938_test.png,airplane
00939_test.png,truck
00940_test.png,automobile
00941_test.png,dog
00942_test.png,frog
00943_test.png,airplane
00944_test.png,airplane
00945_test.png,ship
00946_test.png,automobile
00947_test.png,cat
00948_test.png,ship
00949_test.png,horse
00950_test.png,ship
00951_test.png,automobile
00952_test.png,ship
00953_test.png,frog
00954_test.png,airplane
00955_test.png,ship
00956_test.png,dog
00957_test.png,horse
00958_test.png,airplane
00959_test.png,airplane
00960_test.png,truck
00961_test.png,cat
00962_test.png,horse
00963_test.png,automobile
00964_test.png,airplane
00965_test.png,frog
00966_test.png,truck
00967_test.png,airplane
00968_test.png,frog
00969_test.png,airplane
00970_test.png,horse
00971_test.png,frog
00972_test.png,ship
00973_test.png,automobile
00974_test.png,horse
00975_test.png,ship
00976_test.png,automobile
00977_test.png,truck
00978_test.png,airplane
00979_test.png,horse
00980_test.png,truck
00981_test.png,airplane
00982_test.png,airplane
00983_test.png,airplane
00984_test.png,dog
00985_test.png,truck
00986_test.png,automobile
00987_test.png,automobile
00988_test.png,automobile
00989_test.png,dog
00990_test.png,horse
00991_test.png,truck
00992_test.png,horse
00993_test.png,horse
00994_test.png,ship
00995_test.png,bird
00996_test.png,truck
00997_test.png,frog
00998_test.png,truck
00999_test.png,frog
01000_test.png,ship
01001_test.png,ship
01002_test.png,dog
01003_test.png,ship
01004_test.png,horse
01005_test.png,horse
01006_test.png,horse
01007_test.png,automobile
01008_test.png,deer
01009_test.png,truck
01010_test.png,horse
01011_test.png,horse
01012_test.png,automobile
01013_test.png,dog
01014_test.png,airplane
01015_test.png,horse
01016_test.png,horse
01017_test.png,automobile
01018_test.png,horse
01019_test.png,airplane
01020_test.png,automobile
01021_test.png,truck
01022_test.png,ship
01023_test.png,horse
01024_test.png,truck
01025_test.png,airplane
01026_test.png,horse
01027_test.png,horse
01028_test.png,frog
01029_test.png,automobile
01030_test.png,dog
01031_test.png,dog
01032_test.png,truck
01033_test.png,dog
01034_test.png,frog
01035_test.png,cat
01036_test.png,ship
01037_test.png,truck
01038_test.png,cat
01039_test.png,frog
01040_test.png,cat
01041_test.png,bird
01042_test.png,bird
01043_test.png,frog
01044_test.png,dog
01045_test.png,airplane
01046_test.png,horse
01047_test.png,frog
01048_test.png,truck
01049_test.png,horse
01050_test.png,automobile
01051_test.png,airplane
01052_test.png,horse
01053_test.png,bird
01054_test.png,truck
01055_test.png,automobile
01056_test.png,airplane
01057_test.png,truck
01058_test.png,frog
01059_test.png,dog
01060_test.png,ship
01061_test.png,truck
01062_test.png,horse
01063_test.png,airplane
01064_test.png,dog
01065_test.png,truck
01066_test.png,airplane
01067_test.png,airplane
01068_test.png,ship
01069_test.png,dog
01070_test.png,truck
01071_test.png,truck
01072_test.png,horse
01073_test.png,horse
01074_test.png,cat
01075_test.png,airplane
01076_test.png,automobile
01077_test.png,airplane
01078_test.png,horse
01079_test.png,ship
01080_test.png,truck
01081_test.png,ship
01082_test.png,truck
01083_test.png,cat
01084_test.png,truck
01085_test.png,horse
01086_test.png,airplane
01087_test.png,automobile
01088_test.png,airplane
01089_test.png,horse
01090_test.png,bird
01091_test.png,dog
01092_test.png,horse
01093_test.png,horse
01094_test.png,airplane
01095_test.png,bird
01096_test.png,horse
01097_test.png,airplane
01098_test.png,ship
01099_test.png,airplane
01100_test.png,ship
01101_test.png,truck
01102_test.png,horse
01103_test.png,frog
01104_test.png,automobile
01105_test.png,airplane
01106_test.png,automobile
01107_test.png,ship
01108_test.png,airplane
01109_test.png,ship
01110_test.png,truck
01111_test.png,dog
01112_test.png,frog
01113_test.png,automobile
01114_test.png,horse
01115_test.png,truck
01116_test.png,truck
01117_test.png,truck
01118_test.png,horse
01119_test.png,horse
01120_test.png,automobile
01121_test.png,truck
01122_test.png,airplane
01123_test.png,truck
01124_test.png,automobile
01125_test.png,dog
01126_test.png,airplane
01127_test.png,ship
01128_test.png,truck
01129_test.png,ship
01130_test.png,airplane
01131_test.png,dog
01132_test.png,truck
01133_test.png,dog
01134_test.png,ship
01135_test.png,horse
01136_test.png,truck
01137_test.png,horse
01138_test.png,automobile
01139_test.png,ship
01140_test.png,ship
01141_test.png,airplane
01142_test.png,airplane
01143_test.png,truck
01144_test.png,airplane
01145_test.png,automobile
01146_test.png,airplane
01147_test.png,horse
01148_test.png,automobile
01149_test.png,airplane
01150_test.png,horse
01151_test.png,dog
01152_test.png,ship
01153_test.png,cat
01154_test.png,airplane
01155_test.png,dog
01156_test.png,horse
01157_test.png,horse
01158_test.png,airplane
01159_test.png,airplane
01160_test.png,airplane
01161_test.png,airplane
01162_test.png,ship
01163_test.png,truck
01164_test.png,automobile
01165_test.png,frog
01166_test.png,truck
01167_test.png,dog
01168_test.png,bird
01169_test.png,ship
01170_test.png,automobile
01171_test.png,horse
01172_test.png,dog
01173_test.png,horse
01174_test.png,ship
01175_test.png,automobile
01176_test.png,airplane
01177_test.png,dog
01178_test.png,automobile
01179_test.png,horse
01180_test.png,horse
01181_test.png,horse
01182_test.png,dog
01183_test.png,dog
01184_test.png,airplane
01185_test.png,airplane
01186_test.png,airplane
01187_test.png,airplane
01188_test.png,airplane
01189_test.png,horse
01190_test.png,truck
01191_test.png,horse
01192_test.png,truck
01193_test.png,airplane
01194_test.png,cat
01195_test.png,truck
01196_test.png,cat
01197_test.png,horse
01198_test.png,airplane
01199_test.png,cat
01200_test.png,airplane
01201_test.png,automobile
01202_test.png,airplane
01203_test.png,frog
01204_test.png,dog
01205_test.png,bird
01206_test.png,dog
01207_test.png,horse
01208_test.png,dog
01209_test.png,horse
01210_test.png,cat
01211_test.png,ship
01212_test.png,airplane
01213_test.png,airplane
01214_test.png,automobile
01215_test.png,airplane
01216_test.png,airplane
01217_test.png,automobile
01218_test.png,ship
01219_test.png,ship
01220_test.png,horse
01221_test.png,horse
01222_test.png,truck
01223_test.png,ship
01224_test.png,horse
01225_test.png,horse
01226_test.png,cat
01227_test.png,cat
01228_test.png,truck
01229_test.png,truck
01230_test.png,airplane
01231_test.png,airplane
01232_test.png,horse
01233_test.png,automobile
01234_test.png,frog
01235_test.png,frog
01236_test.png,airplane
01237_test.png,truck
01238_test.png,dog
01239_test.png,automobile
01240_test.png,ship
01241_test.png,truck
01242_test.png,horse
01243_test.png,automobile
01244_test.png,truck
01245_test.png,airplane
01246_test.png,dog
01247_test.png,automobile
01248_test.png,ship
01249_test.png,cat
01250_test.png,cat
01251_test.png,horse
01252_test.png,airplane
01253_test.png,dog
01254_test.png,airplane
01255_test.png,ship
01256_test.png,airplane
01257_test.png,truck
01258_test.png,horse
01259_test.png,automobile
01260_test.png,airplane
01261_test.png,automobile
01262_test.png,horse
01263_test.png,horse
01264_test.png,truck
01265_test.png,automobile
01266_test.png,airplane
01267_test.png,horse
01268_test.png,airplane
01269_test.png,dog
01270_test.png,truck
01271_test.png,airplane
01272_test.png,airplane
01273_test.png,dog
01274_test.png,horse
01275_test.png,ship
01276_test.png,horse
01277_test.png,ship
01278_test.png,ship
01279_test.png,airplane
01280_test.png,automobile
01281_test.png,horse
01282_test.png,ship
01283_test.png,ship
01284_test.png,automobile
01285_test.png,airplane
01286_test.png,automobile
01287_test.png,frog
01288_test.png,frog
01289_test.png,airplane
01290_test.png,bird
01291_test.png,truck
01292_test.png,horse
01293_test.png,dog
01294_test.png,ship
01295_test.png,airplane
01296_test.png,bird
01297_test.png,horse
01298_test.png,airplane
01299_test.png,automobile
01300_test.png,ship
01301_test.png,automobile
01302_test.png,truck
01303_test.png,automobile
01304_test.png,truck
01305_test.png,ship
01306_test.png,airplane
01307_test.png,airplane
01308_test.png,truck
01309_test.png,truck
01310_test.png,airplane
01311_test.png,airplane
01312_test.png,dog
01313_test.png,dog
01314_test.png,airplane
01315_test.png,ship
01316_test.png,truck
01317_test.png,ship
01318_test.png,automobile
01319_test.png,ship
01320_test.png,cat
01321_test.png,ship
01322_test.png,airplane
01323_test.png,frog
01324_test.png,horse
01325_test.png,horse
01326_test.png,cat
01327_test.png,horse
01328_test.png,bird
01329_test.png,bird
01330_test.png,ship
01331_test.png,ship
01332_test.png,ship
01333_test.png,truck
01334_test.png,airplane
01335_test.png,airplane
01336_test.png,airplane
01337_test.png,horse
01338_test.png,truck
01339_test.png,frog
01340_test.png,horse
01341_test.png,airplane
01342_test.png,horse
01343_test.png,automobile
01344_test.png,airplane
01345_test.png,horse
01346_test.png,dog
01347_test.png,truck
01348_test.png,ship
01349_test.png,horse
01350_test.png,frog
01351_test.png,truck
01352_test.png,horse
01353_test.png,airplane
01354_test.png,frog
01355_test.png,automobile
01356_test.png,airplane
